paper_idv, convert_time
2402.03469v2, 24.462461471557617
2311.02865v2, 83.45722699165344
2404.18354v1, 42.11860966682434
2402.10862v2, 8.928629636764526
2404.18374v1, 151.760591506958
2404.18346v1, 19.597444534301758
2404.18349v1, 39.94231915473938
2401.04312v2, 18.313779592514038
2404.17106v2, 59.78642511367798
2305.09912v5, 226.75108170509338
2404.18341v1, 37.876368045806885
2404.18378v1, 184.38415145874023
2403.14543v4, 87.4956922531128
2404.18452v1, 500.47927045822144
2311.06717v3, 143.53186917304993
2306.08157v2, 87.04291534423828
2307.15628v3, 72.0859899520874
2404.18342v1, 88.57979917526245
2003.13055v5, 23.589309215545654
2404.18370v1, 227.62460684776306
2404.16122v2, 78.49624490737915
2404.18376v1, 246.77331852912903
2212.03307v2, 23.071703672409058
2401.13035v2, 29.361860990524292
2404.18339v1, 97.89339971542358
2404.18332v1, 31.610677242279053
2404.18327v1, 10.566948175430298
2404.18355v1, 167.4288923740387
2404.18338v1, 113.7204704284668
2404.18324v1, 18.020445585250854
2402.09246v2, 94.1831545829773
2404.18337v1, 109.73602843284607
2404.06484v4, 43.782464027404785
2404.18340v1, 135.7419445514679
2308.13366v4, 219.52292823791504
2404.18348v1, 167.95110893249512
2305.08356v3, 50.59215426445007
2307.16138v2, 85.18033218383789
2404.18322v1, 31.827292442321777
2404.18336v1, 140.60908150672913
2210.17223v2, 36.454943895339966
2404.18315v1, 6.748837947845459
2404.18331v1, 86.92186427116394
2112.11131v2, 23.042332410812378
2404.18312v1, 14.963308095932007
2404.16819v2, 22.696699857711792
2312.07881v2, 323.84988737106323
2404.09225v2, 91.08264207839966
2404.18309v1, 31.060003519058228
2404.18316v1, 46.35189628601074
2302.09727v2, 203.300057888031
2404.18321v1, 79.31806540489197
2404.18318v1, 62.30535435676575
2404.18319v1, 64.465646982193
2404.18325v1, 113.41274619102478
2404.18334v1, 187.1676127910614
2404.18333v1, 150.8354516029358
2404.18298v1, 25.72964859008789
2404.18320v1, 83.89483594894409
2404.18323v1, 118.16042065620422
2404.18290v1, 19.797282457351685
2404.18362v1, 337.69215846061707
2404.16282v2, 381.7226972579956
2404.18295v1, 51.64540958404541
2404.18317v1, 114.67652654647827
2404.18307v1, 97.22381949424744
2404.18292v1, 45.02430510520935
2404.18305v1, 77.05068445205688
2404.18313v1, 108.36786270141602
2402.18430v2, 42.473329305648804
2404.18297v1, 80.59868168830872
2402.09085v2, 68.83371639251709
2311.06243v2, 95.17300462722778
2404.18389v1, 500.1271011829376
2404.18278v1, 31.342602252960205
2404.05469v2, 335.98219418525696
2302.00058v4, 22.24167013168335
2401.11671v2, 212.37036895751953
2404.18289v1, 88.80610013008118
2209.11745v3, 500.10420989990234
2404.18293v1, 111.85456705093384
2404.18271v1, 30.123241424560547
2304.06565v2, 209.9932861328125
2404.18285v1, 75.25033521652222
2401.07844v3, 500.42789363861084
2404.18284v1, 74.29628038406372
2404.08056v2, 8.067204236984253
2404.00493v2, 99.2226893901825
2312.14659v2, 212.81492233276367
2404.18282v1, 80.654217004776
2404.10172v2, 146.20144963264465
2404.16244v2, 48.33132243156433
2404.18380v1, 500.56119656562805
2404.18264v1, 28.28614616394043
2303.00935v4, 13.80557370185852
2404.18273v1, 85.18066167831421
2312.07017v3, 33.32920026779175
2404.18304v1, 164.89164757728577
2404.18259v1, 36.7756712436676
2403.04710v2, 71.44769239425659
2403.03218v5, 40.40660810470581
1911.10893v2, 62.706833600997925
2404.18235v1, 21.11510705947876
2404.18237v1, 33.67382502555847
2311.15675v2, 117.33999705314636
2404.18255v1, 56.17329001426697
2309.07447v2, 151.24948024749756
2404.18249v1, 60.10214638710022
2404.18268v1, 94.75683546066284
2309.09143v2, 66.36103367805481
2404.13290v2, 112.66761779785156
2404.18269v1, 118.63838124275208
2404.18238v1, 82.83304905891418
2404.18225v1, 51.64401578903198
2404.18226v1, 60.59547472000122
2404.18267v1, 136.73359274864197
2404.18299v1, 253.48978543281555
2404.18272v1, 165.05968856811523
2401.15881v2, 191.76378989219666
2404.04462v2, 68.29043769836426
2404.18214v1, 22.068481922149658
2404.18241v1, 122.36737251281738
2404.18216v1, 39.90615773200989
2404.18247v1, 132.87522673606873
2307.12114v2, 117.0792248249054
2404.18239v1, 133.6422941684723
2404.18212v1, 32.12927222251892
2404.18209v1, 33.57195258140564
2402.11315v2, 58.14796733856201
2404.18219v1, 88.4935564994812
2303.11964v3, 102.94754910469055
2404.18202v1, 21.91368579864502
2401.16025v5, 43.848296880722046
2401.15260v2, 191.01771807670593
2402.03479v2, 66.63573265075684
2404.18205v1, 74.39151072502136
2404.18223v1, 145.41234707832336
2404.18234v1, 195.7392234802246
2307.15622v2, 94.53339314460754
2404.18208v1, 98.13621807098389
2404.18199v1, 47.84092617034912
2404.18220v1, 153.1969699859619
2312.00516v3, 69.70725274085999
2404.18189v1, 24.077601671218872
2404.18179v1, 13.38932752609253
2210.13045v4, 99.04444909095764
2104.13040v2, 172.3948197364807
2404.18187v1, 32.23947477340698
2404.18192v1, 60.87448692321777
2403.18643v2, 421.4836938381195
2404.18176v1, 28.846549034118652
2404.18201v1, 106.34730076789856
2404.18182v1, 75.02233266830444
2404.18200v1, 131.54557347297668
2404.18166v1, 14.242377042770386
2404.16580v2, 58.67987680435181
2404.18163v1, 18.80275249481201
2404.18177v1, 103.54440665245056
